sim_id,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,valid_points,nonfinite_points,skipped_count,skipped_ncyc
2758,800.0,18.789289276185396,92.0,1811.111111111111,0.05666666666666667,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2759,800.0,18.789289276185396,92.0,1811.111111111111,0.05666666666666667,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2760,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2761,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2762,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2763,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2764,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2765,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2766,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2767,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2768,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2769,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2770,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2771,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2772,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2773,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2774,800.0,18.789289276185396,92.0,1811.111111111111,0.05888888888888889,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2775,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2776,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2777,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2778,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2779,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2780,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2781,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2782,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2783,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2784,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2785,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2786,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2787,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2788,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2789,800.0,18.789289276185396,92.0,1811.111111111111,0.061111111111111116,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2790,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2791,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2792,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2793,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2794,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2795,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2796,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2797,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2798,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2799,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2800,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2801,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2802,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2803,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2804,800.0,18.789289276185396,92.0,1811.111111111111,0.06333333333333334,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2805,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2806,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2807,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2808,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2809,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2810,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2811,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2812,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2813,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2814,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2815,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2816,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2817,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2818,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2819,800.0,18.789289276185396,92.0,1811.111111111111,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2820,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2821,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2822,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2823,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2824,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2825,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2826,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2827,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2828,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2829,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2830,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2831,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2832,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2833,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2834,800.0,18.789289276185396,92.0,1811.111111111111,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2835,800.0,18.789289276185396,92.0,1811.111111111111,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2836,800.0,18.789289276185396,92.0,1811.111111111111,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2837,800.0,18.789289276185396,92.0,1811.111111111111,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2838,800.0,18.789289276185396,92.0,1811.111111111111,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2839,800.0,18.789289276185396,92.0,1811.111111111111,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2840,800.0,18.789289276185396,92.0,1811.111111111111,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2841,800.0,18.789289276185396,92.0,1811.111111111111,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2842,800.0,18.789289276185396,92.0,1811.111111111111,0.07,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2843,800.0,18.789289276185396,92.0,1811.111111111111,0.07,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2844,800.0,18.789289276185396,92.0,1811.111111111111,0.07,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2845,800.0,18.789289276185396,92.0,1811.111111111111,0.07,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2846,800.0,18.789289276185396,92.0,1811.111111111111,0.07,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2847,800.0,18.789289276185396,92.0,1811.111111111111,0.07,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2848,800.0,18.789289276185396,92.0,1811.111111111111,0.07,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2849,800.0,18.789289276185396,92.0,1811.111111111111,0.07,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2850,800.0,18.789289276185396,92.0,2000.0,0.05,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2851,800.0,18.789289276185396,92.0,2000.0,0.05,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2852,800.0,18.789289276185396,92.0,2000.0,0.05,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2853,800.0,18.789289276185396,92.0,2000.0,0.05,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2854,800.0,18.789289276185396,92.0,2000.0,0.05,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2855,800.0,18.789289276185396,92.0,2000.0,0.05,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2856,800.0,18.789289276185396,92.0,2000.0,0.05,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2857,800.0,18.789289276185396,92.0,2000.0,0.05,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2858,800.0,18.789289276185396,92.0,2000.0,0.05,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2859,800.0,18.789289276185396,92.0,2000.0,0.05,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2860,800.0,18.789289276185396,92.0,2000.0,0.05,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2861,800.0,18.789289276185396,92.0,2000.0,0.05,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2862,800.0,18.789289276185396,92.0,2000.0,0.05,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2863,800.0,18.789289276185396,92.0,2000.0,0.05,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2864,800.0,18.789289276185396,92.0,2000.0,0.05,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2865,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2866,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2867,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2868,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2869,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2870,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2871,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2872,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2873,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2874,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2875,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2876,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2877,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2878,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2879,800.0,18.789289276185396,92.0,2000.0,0.052222222222222225,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2880,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2881,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2882,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2883,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2884,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2885,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2886,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2887,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2888,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2889,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
2890,800.0,18.789289276185396,92.0,2000.0,0.05444444444444445,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
